學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,教師數,上學年度畢業生數,縣市名稱,體系別,seg
1017,實踐大學,04141028,國際經營與貿易學系,D 日,B 學士,461,11,108,30 臺北市,1 一般,"['國際', '經營', '貿易']"
1017,實踐大學,04141028,國際經營與貿易學系,P 進,B 學士,80,0,32,30 臺北市,1 一般,"['國際', '經營', '貿易']"
1017,實踐大學,04143035,行銷管理學系,D 日,B 學士,200,7,30,30 臺北市,1 一般,"['行銷', '管理']"
1017,實踐大學,04199036,管理學院創意產業博士班,D 日,D 博士,32,2,2,30 臺北市,1 一般,"['學院', '創意', '產業', '管理']"
1017,實踐大學,05191043,食品營養與保健生技學系,D 日,M 碩士,17,0,8,30 臺北市,1 一般,"['營養', '生技學系', '保健', '食品']"
1017,實踐大學,05191043,食品營養與保健生技學系,D 日,B 學士,452,13,109,30 臺北市,1 一般,"['營養', '生技學系', '保健', '食品']"
1017,實踐大學,05191043,食品營養與保健生技學系,N 修,C 二技,98,0,52,30 臺北市,1 一般,"['營養', '生技學系', '保健', '食品']"
1017,實踐大學,06131037,資訊科技與管理學系,D 日,M 碩士,10,0,6,30 臺北市,1 一般,"['資訊', '科技', '管理']"
1017,實踐大學,06131037,資訊科技與管理學系,N 職,M 碩士,8,0,2,30 臺北市,1 一般,"['資訊', '科技', '管理']"
1017,實踐大學,06131037,資訊科技與管理學系,D 日,B 學士,423,13,97,30 臺北市,1 一般,"['資訊', '科技', '管理']"
1017,實踐大學,06131038,資訊管理學系,D 日,B 學士,156,8,32,30 臺北市,1 一般,"['資訊', '管理']"
1017,實踐大學,06131040,資訊科技與通訊學系,D 日,B 學士,270,7,42,30 臺北市,1 一般,"['資訊', '通訊學系', '科技']"
1017,實踐大學,07311041,建築設計學系,D 日,M 碩士,31,0,4,30 臺北市,1 一般,"['建築設', '計學系']"
1017,實踐大學,07311041,建築設計學系,D 日,B 學士,230,12,38,30 臺北市,1 一般,"['建築設', '計學系']"
1017,實踐大學,09211045,家庭研究與兒童發展學系高齡家庭服務事業碩士在職專班,N 職,M 碩士,28,0,14,30 臺北市,1 一般,"['兒童', '高齡', '服務事業', '家庭']"
1017,實踐大學,09221045,家庭研究與兒童發展學系家庭諮商與輔導碩士班,D 日,M 碩士,49,0,12,30 臺北市,1 一般,"['兒童', '輔導', '家庭']"
1017,實踐大學,09221045,家庭研究與兒童發展學系,D 日,B 學士,224,11,59,30 臺北市,1 一般,"['兒童', '家庭']"
1017,實踐大學,09221045,家庭研究與兒童發展學系,P 進,B 學士,139,0,38,30 臺北市,1 一般,"['兒童', '家庭']"
1017,實踐大學,09231044,社會工作學系,D 日,M 碩士,17,0,3,30 臺北市,1 一般,"['社會', '工作']"
1017,實踐大學,09231044,社會工作學系,D 日,B 學士,444,11,95,30 臺北市,1 一般,"['社會', '工作']"
1017,實踐大學,09231044,社會工作學系,P 進,B 學士,147,0,30,30 臺北市,1 一般,"['社會', '工作']"
1017,實踐大學,10131046,餐飲管理學系餐飲產業創新碩士班,D 日,M 碩士,17,0,5,30 臺北市,1 一般,"['餐飲', '學系餐', '飲產業', '管理']"
1017,實踐大學,10131046,餐飲管理學系,D 日,B 學士,276,11,59,30 臺北市,1 一般,"['餐飲', '管理']"
1017,實踐大學,10131046,餐飲管理學系,P 進,B 學士,195,0,45,30 臺北市,1 一般,"['餐飲', '管理']"
1017,實踐大學,10131054,智慧服務管理英語學士學位學程,D 日,B 學士,65,1,0,30 臺北市,1 一般,"['服務', '英語', '學士', '智慧', '管理']"
1017,實踐大學,10151047,觀光管理學系,D 日,B 學士,395,12,115,30 臺北市,1 一般,"['觀光', '管理']"
1017,實踐大學,10151047,觀光管理學系,P 進,B 學士,27,0,3,30 臺北市,1 一般,"['觀光', '管理']"
1017,實踐大學,10152049,休閒產業管理學系,D 日,B 學士,188,7,40,30 臺北市,1 一般,"['休閒產業', '管理']"
1017,實踐大學,99999Z01,通識及共同科目,D 日,,0,6,0,30 臺北市,1 一般,"['通識', '科目']"
1022,大同大學,02112004,媒體設計學系,D 日,M 碩士,19,0,5,30 臺北市,1 一般,"['媒體', '設計']"
1022,大同大學,02112004,媒體設計學系,D 日,B 學士,361,10,79,30 臺北市,1 一般,"['媒體', '設計']"
1022,大同大學,02122003,設計科學研究所,D 日,D 博士,66,4,14,30 臺北市,1 一般,"['設計', '科學']"
1022,大同大學,02123005,工業設計學系,D 日,M 碩士,45,0,11,30 臺北市,1 一般,"['工業', '設計']"
1022,大同大學,02123005,工業設計學系,N 職,M 碩士,24,0,7,30 臺北市,1 一般,"['工業', '設計']"
1022,大同大學,02123005,工業設計學系,D 日,B 學士,370,11,88,30 臺北市,1 一般,"['工業', '設計']"
1022,大同大學,02311001,應用外語學系,D 日,B 學士,202,8,52,30 臺北市,1 一般,['外語']
1022,大同大學,04131007,事業經營學系,D 日,M 碩士,19,0,5,30 臺北市,1 一般,"['事業', '經營']"
1022,大同大學,04131007,事業經營學系,N 職,M 碩士,31,0,7,30 臺北市,1 一般,"['事業', '經營']"
1022,大同大學,04131007,事業經營學系,D 日,B 學士,426,12,102,30 臺北市,1 一般,"['事業', '經營']"
1022,大同大學,06131006,資訊經營學系,D 日,M 碩士,5,0,4,30 臺北市,1 一般,"['資訊', '經營']"
1022,大同大學,06131006,資訊經營學系,N 職,M 碩士,17,0,4,30 臺北市,1 一般,"['資訊', '經營']"
1022,大同大學,06131006,資訊經營學系,D 日,B 學士,228,9,49,30 臺北市,1 一般,"['資訊', '經營']"
1022,大同大學,06131012,資訊工程學系,D 日,D 博士,10,0,0,30 臺北市,1 一般,"['資訊', '工程']"
1022,大同大學,06131012,資訊工程學系,D 日,M 碩士,32,0,5,30 臺北市,1 一般,"['資訊', '工程']"
1022,大同大學,06131012,資訊工程學系,N 職,M 碩士,28,0,3,30 臺北市,1 一般,"['資訊', '工程']"
1022,大同大學,06131012,資訊工程學系,D 日,B 學士,466,14,103,30 臺北市,1 一般,"['資訊', '工程']"
1022,大同大學,07111021,化學工程與生物科技學系,D 日,D 博士,5,0,1,30 臺北市,1 一般,"['化學', '生物科技', '工程']"
1022,大同大學,07111021,化學工程與生物科技學系,D 日,M 碩士,23,0,23,30 臺北市,1 一般,"['化學', '生物科技', '工程']"
1022,大同大學,07111021,化學工程與生物科技學系,N 職,M 碩士,6,0,3,30 臺北市,1 一般,"['化學', '生物科技', '工程']"
1022,大同大學,07111021,化學工程與生物科技學系,D 日,B 學士,408,15,95,30 臺北市,1 一般,"['化學', '生物科技', '工程']"
1022,大同大學,07112016,材料工程學系,D 日,M 碩士,0,0,14,30 臺北市,1 一般,"['材料', '工程']"
1022,大同大學,07112016,材料工程學系,D 日,B 學士,0,0,68,30 臺北市,1 一般,"['材料', '工程']"
1022,大同大學,07141010,電機工程學系,D 日,D 博士,6,0,0,30 臺北市,1 一般,"['電機', '工程']"
1022,大同大學,07141010,電機工程學系,D 日,M 碩士,39,0,19,30 臺北市,1 一般,"['電機', '工程']"
1022,大同大學,07141010,電機工程學系,N 職,M 碩士,29,0,3,30 臺北市,1 一般,"['電機', '工程']"
1022,大同大學,07141010,電機工程學系,D 日,B 學士,432,16,85,30 臺北市,1 一般,"['電機', '工程']"
1022,大同大學,07141013,通訊工程研究所,D 日,M 碩士,1,0,0,30 臺北市,1 一般,"['通訊', '工程']"
1022,大同大學,07141013,通訊工程研究所,N 職,M 碩士,4,2,0,30 臺北市,1 一般,"['通訊', '工程']"
1022,大同大學,07151014,機械工程學系,D 日,M 碩士,0,0,8,30 臺北市,1 一般,"['機械', '工程']"
1022,大同大學,07151014,機械工程學系,D 日,B 學士,0,0,62,30 臺北市,1 一般,"['機械', '工程']"
1022,大同大學,07151023,機械與材料工程學系,D 日,D 博士,7,0,0,30 臺北市,1 一般,"['機械', '材料', '工程']"
1022,大同大學,07151023,機械與材料工程學系,D 日,M 碩士,38,0,0,30 臺北市,1 一般,"['機械', '材料', '工程']"
1022,大同大學,07151023,機械與材料工程學系,D 日,B 學士,589,23,0,30 臺北市,1 一般,"['機械', '材料', '工程']"
1022,大同大學,07194019,工程管理學位學程碩士在職專班,N 職,M 碩士,1,0,5,30 臺北市,1 一般,"['工程', '管理']"
1022,大同大學,07194022,工程學院學士班,D 日,B 學士,43,2,0,30 臺北市,1 一般,"['學院', '工程']"
1022,大同大學,99999Y45,國際學院,D 日,,0,4,0,30 臺北市,1 一般,['國際學院']
1022,大同大學,99999Z01,通識及共同科目,D 日,,0,6,0,30 臺北市,1 一般,"['通識', '科目']"
1022,大同大學,99999Z07,體育室,D 日,,0,3,0,30 臺北市,1 一般,[]
1022,大同大學,99999Z08,語言中心,D 日,,0,1,0,30 臺北市,1 一般,['語言']
1028,臺北醫學大學,03131057,心智意識與腦科學研究博士學位學程,D 日,D 博士,10,0,0,30 臺北市,1 一般,"['意識', '腦科學', '心智', '博士']"
1028,臺北醫學大學,03131057,心智意識與腦科學研究所,D 日,M 碩士,15,9,4,30 臺北市,1 一般,"['意識', '腦科學', '心智']"
1028,臺北醫學大學,03199001,醫學人文研究所,D 日,M 碩士,15,7,2,30 臺北市,1 一般,"['醫學', '人文']"
1028,臺北醫學大學,04133002,醫務管理學系,D 日,M 碩士,40,0,12,30 臺北市,1 一般,"['醫務', '管理']"
1028,臺北醫學大學,04133002,醫務管理學系,N 職,M 碩士,26,0,7,30 臺北市,1 一般,"['醫務', '管理']"
1028,臺北醫學大學,04133002,醫務管理學系,D 日,B 學士,283,13,65,30 臺北市,1 一般,"['醫務', '管理']"
1028,臺北醫學大學,04199050,管理學院生物科技高階管理碩士在職專班,N 職,M 碩士,33,3,17,30 臺北市,1 一般,"['學院', '高階', '生物科技', '管理']"
1028,臺北醫學大學,04199061,國際生技醫療管理博士學位學程,D 日,D 博士,4,2,0,30 臺北市,1 一般,"['國際生', '技醫療', '博士', '管理']"
1028,臺北醫學大學,04212003,醫療暨生物科技法律研究所,D 日,M 碩士,20,5,1,30 臺北市,1 一般,"['醫療', '生物科技', '法律']"
1028,臺北醫學大學,05121016,醫學科學研究所,D 日,D 博士,39,0,14,30 臺北市,1 一般,"['醫學', '科學']"
1028,臺北醫學大學,05121016,醫學科學研究所,D 日,M 碩士,56,14,26,30 臺北市,1 一般,"['醫學', '科學']"
1028,臺北醫學大學,05191032,保健營養學系,D 日,D 博士,25,0,2,30 臺北市,1 一般,"['營養', '保健']"
1028,臺北醫學大學,05191032,保健營養學系,D 日,M 碩士,48,0,17,30 臺北市,1 一般,"['營養', '保健']"
1028,臺北醫學大學,05191032,保健營養學系,N 職,M 碩士,28,0,6,30 臺北市,1 一般,"['營養', '保健']"
1028,臺北醫學大學,05191032,保健營養學系,D 日,B 學士,263,17,67,30 臺北市,1 一般,"['營養', '保健']"
1028,臺北醫學大學,06131042,醫學資訊研究所,D 日,D 博士,40,0,3,30 臺北市,1 一般,"['醫學', '資訊']"
1028,臺北醫學大學,06131042,醫學資訊研究所,D 日,M 碩士,33,13,9,30 臺北市,1 一般,"['醫學', '資訊']"
1028,臺北醫學大學,06131042,醫學資訊研究所,N 職,M 碩士,28,0,7,30 臺北市,1 一般,"['醫學', '資訊']"
1028,臺北醫學大學,06199051,大數據科技及管理研究所,D 日,M 碩士,25,4,6,30 臺北市,1 一般,"['大數據', '科技', '管理']"
1028,臺北醫學大學,06199059,智慧數據應用產業碩士專班,D 日,M 碩士,0,0,7,30 臺北市,1 一般,"['數據', '產業', '智慧']"
1028,臺北醫學大學,06199B01,學士後大數據科技及管理學士學位學程,D 日,X 4+X,0,0,2,30 臺北市,1 一般,"['學士後大數', '學士', '科技', '管理']"
1028,臺北醫學大學,07112008,生醫材料暨組織工程研究所,D 日,D 博士,18,0,6,30 臺北市,1 一般,"['生醫', '組織', '材料', '工程']"
1028,臺北醫學大學,07112008,生醫材料暨組織工程研究所,D 日,M 碩士,21,6,8,30 臺北市,1 一般,"['生醫', '組織', '材料', '工程']"
1028,臺北醫學大學,07112010,奈米醫學工程研究所,D 日,M 碩士,12,6,5,30 臺北市,1 一般,"['奈米', '醫學', '工程']"
1028,臺北醫學大學,07151053,生醫光機電研究所,D 日,M 碩士,11,6,5,30 臺北市,1 一般,"['生醫光', '機電']"
1028,臺北醫學大學,07193009,生物醫學工程學系,D 日,B 學士,127,7,34,30 臺北市,1 一般,"['醫學', '生物', '工程']"
1028,臺北醫學大學,07193011,國際生醫工程博士學位學程,D 日,D 博士,11,2,2,30 臺北市,1 一般,"['國際', '生醫', '博士', '工程']"
1028,臺北醫學大學,07211012,食品安全碩士學位學程,D 日,M 碩士,16,0,6,30 臺北市,1 一般,['食品安全']
1028,臺北醫學大學,07211012,食品安全學系,D 日,B 學士,146,9,25,30 臺北市,1 一般,['食品安全']
1028,臺北醫學大學,09111044,牙醫學系,D 日,D 博士,24,0,5,30 臺北市,1 一般,['醫學系']
1028,臺北醫學大學,09111044,牙醫學系,D 日,M 碩士,28,0,11,30 臺北市,1 一般,['醫學系']
1028,臺北醫學大學,09111044,牙醫學系,D 日,B 學士,569,19,102,30 臺北市,1 一般,['醫學系']
1028,臺北醫學大學,09111045,牙體技術學系,D 日,M 碩士,15,0,5,30 臺北市,1 一般,"['牙體', '技術']"
1028,臺北醫學大學,09111045,牙體技術學系,D 日,B 學士,160,11,34,30 臺北市,1 一般,"['牙體', '技術']"
1028,臺北醫學大學,09111046,口腔衛生學系,D 日,B 學士,110,8,26,30 臺北市,1 一般,"['衛生', '口腔']"
1028,臺北醫學大學,09121013,醫學系,D 日,B 學士,931,295,167,30 臺北市,1 一般,['醫學系']
1028,臺北醫學大學,09121014,臨床醫學研究所,D 日,D 博士,47,0,8,30 臺北市,1 一般,"['臨床', '醫學']"
1028,臺北醫學大學,09121014,臨床醫學研究所,D 日,M 碩士,16,13,3,30 臺北市,1 一般,"['臨床', '醫學']"
1028,臺北醫學大學,09121014,臨床醫學研究所應用實證醫學碩士在職專班,N 職,M 碩士,18,0,4,30 臺北市,1 一般,"['醫學', '臨床', '實證']"
1028,臺北醫學大學,09121017,轉譯醫學博士學位學程,D 日,D 博士,11,7,1,30 臺北市,1 一般,"['轉譯', '醫學', '博士']"
1028,臺北醫學大學,09121018,神經再生醫學博士學位學程,D 日,D 博士,14,10,6,30 臺北市,1 一般,"['神經', '醫學', '再生', '博士']"
1028,臺北醫學大學,09121019,國際醫學研究博士學位學程,D 日,D 博士,61,0,10,30 臺北市,1 一般,"['國際', '醫學', '博士']"
1028,臺北醫學大學,09121019,國際醫學研究碩士學位學程,D 日,M 碩士,8,4,3,30 臺北市,1 一般,"['國際', '醫學']"
1028,臺北醫學大學,09121054,細胞治療與再生醫學國際博士學位學程,D 日,D 博士,21,3,2,30 臺北市,1 一般,"['細胞', '治療', '醫學國際', '再生', '博士']"
1028,臺北醫學大學,09121062,國際轉譯科學博士學位學程,D 日,D 博士,4,2,0,30 臺北市,1 一般,"['國際', '轉譯', '科學', '博士']"
1028,臺北醫學大學,09131037,護理學系,D 日,D 博士,67,0,8,30 臺北市,1 一般,['護理']
1028,臺北醫學大學,09131037,護理學系,D 日,M 碩士,57,0,18,30 臺北市,1 一般,['護理']
1028,臺北醫學大學,09131037,護理學系,N 職,M 碩士,97,0,16,30 臺北市,1 一般,['護理']
1028,臺北醫學大學,09131037,學士後護理學系,D 日,B 學士,360,25,93,30 臺北市,1 一般,"['學士後護', '理學系']"
1028,臺北醫學大學,09141040,醫學生物科技博士學位學程,D 日,D 博士,17,2,4,30 臺北市,1 一般,"['醫學', '生物科技', '博士']"
1028,臺北醫學大學,09141041,醫學檢驗暨生物技術學系,D 日,M 碩士,19,0,8,30 臺北市,1 一般,"['醫學', '檢驗', '技術', '生物']"
1028,臺北醫學大學,09141041,醫學檢驗暨生物技術學系,N 職,M 碩士,18,0,7,30 臺北市,1 一般,"['醫學', '檢驗', '技術', '生物']"
1028,臺北醫學大學,09141041,醫學檢驗暨生物技術學系,D 日,B 學士,258,13,64,30 臺北市,1 一般,"['醫學', '檢驗', '技術', '生物']"
1028,臺北醫學大學,09141058,醫學院人工智慧醫療碩士在職專班,N 職,M 碩士,35,2,11,30 臺北市,1 一般,"['醫學院', '人工智慧', '醫療']"
1028,臺北醫學大學,09161024,藥學系,D 日,D 博士,44,0,5,30 臺北市,1 一般,['藥學系']
1028,臺北醫學大學,09161024,藥學系,D 日,M 碩士,66,0,28,30 臺北市,1 一般,['藥學系']
1028,臺北醫學大學,09161024,藥學系臨床藥學碩士在職專班,N 職,M 碩士,30,0,11,30 臺北市,1 一般,"['藥學系', '臨床', '藥學']"
1028,臺北醫學大學,09161024,藥學系,D 日,B 學士,810,29,164,30 臺北市,1 一般,['藥學系']
1028,臺北醫學大學,09161026,生藥學研究所,D 日,M 碩士,15,5,10,30 臺北市,1 一般,['生藥學']
1028,臺北醫學大學,09161028,癌症生物學與藥物研發博士學位學程,D 日,D 博士,24,0,3,30 臺北市,1 一般,"['學與', '藥物', '研發', '癌症', '博士', '生物']"
1028,臺北醫學大學,09161028,癌症生物學與藥物研發研究所,D 日,M 碩士,18,14,1,30 臺北市,1 一般,"['學與', '藥物', '研發', '癌症', '生物']"
1028,臺北醫學大學,09161029,臨床藥物基因體學暨蛋白質體學碩士學位學程,D 日,M 碩士,0,0,4,30 臺北市,1 一般,"['臨床', '藥物', '體學', '質體', '學碩士', '蛋白', '基因']"
1028,臺北醫學大學,09161030,中草藥臨床藥物研發博士學位學程,D 日,D 博士,26,2,3,30 臺北市,1 一般,"['中草藥', '臨床', '藥物', '研發', '博士']"
1028,臺北醫學大學,09161060,新藥研發產業博士學位學程,D 日,D 博士,15,2,4,30 臺北市,1 一般,"['新藥', '研發產業', '博士']"
1028,臺北醫學大學,09191020,公共衛生學系,D 日,D 博士,30,0,3,30 臺北市,1 一般,"['衛生', '公共']"
1028,臺北醫學大學,09191020,公共衛生學系,D 日,M 碩士,23,0,9,30 臺北市,1 一般,"['衛生', '公共']"
1028,臺北醫學大學,09191020,公共衛生學系,D 日,B 學士,168,12,36,30 臺北市,1 一般,"['衛生', '公共']"
1028,臺北醫學大學,09191022,傷害防治學研究所,D 日,D 博士,12,0,2,30 臺北市,1 一般,"['傷害', '防治']"
1028,臺北醫學大學,09191022,傷害防治學研究所,D 日,M 碩士,20,11,7,30 臺北市,1 一般,"['傷害', '防治']"
1028,臺北醫學大學,09191022,傷害防治學研究所失能暨復健碩士在職專班,N 職,M 碩士,1,0,0,30 臺北市,1 一般,"['傷害', '失能', '健碩士', '防治']"
1028,臺北醫學大學,09191023,全球衛生暨發展碩士學位學程,D 日,M 碩士,12,4,4,30 臺北市,1 一般,['衛生']
1028,臺北醫學大學,09191055,應用分子流行病學碩士學位學程,D 日,M 碩士,0,0,1,30 臺北市,1 一般,"['學碩士', '流行病', '分子']"
1028,臺北醫學大學,09191056,全球衛生暨衛生安全博士學位學程,D 日,D 博士,17,2,0,30 臺北市,1 一般,"['衛生', '博士']"
1028,臺北醫學大學,09191063,應用流行病學碩士學位學程,D 日,M 碩士,7,2,0,30 臺北市,1 一般,"['學碩士', '流行病']"
1028,臺北醫學大學,09199035,呼吸治療學系胸腔醫學碩士班,D 日,M 碩士,14,0,5,30 臺北市,1 一般,"['治療', '醫學', '胸腔', '呼吸']"
1028,臺北醫學大學,09199035,呼吸治療學系,D 日,B 學士,179,14,45,30 臺北市,1 一般,"['治療', '呼吸']"
1028,臺北醫學大學,09199052,代謝與肥胖科學研究所,D 日,M 碩士,18,4,6,30 臺北市,1 一般,"['代謝', '科學', '肥胖']"
1028,臺北醫學大學,09199064,臨床基因體學暨蛋白質體學碩士學位學程,D 日,M 碩士,7,2,0,30 臺北市,1 一般,"['臨床', '體學', '質體', '學碩士', '蛋白', '基因']"
1028,臺北醫學大學,09211049,高齡健康管理學系,D 日,M 碩士,18,0,2,30 臺北市,1 一般,"['高齡', '健康', '管理']"
1028,臺北醫學大學,09211049,高齡健康管理學系,D 日,B 學士,187,9,41,30 臺北市,1 一般,"['高齡', '健康', '管理']"
1028,臺北醫學大學,09212034,長期照護碩士學位學程,D 日,M 碩士,18,4,10,30 臺北市,1 一般,"['期照', '護碩士']"
1028,臺北醫學大學,99999Z01,通識及共同科目,D 日,,0,28,0,30 臺北市,1 一般,"['通識', '科目']"
1046,中國科技大學,02112003,視覺傳達設計系碩士班,D 日,M 碩士,16,0,5,30 臺北市,2 技職,"['視覺', '傳達', '設計系']"
1046,中國科技大學,02112003,視覺傳達設計系,D 日,B 四技,698,24,189,30 臺北市,2 技職,"['視覺', '傳達', '設計系']"
1046,中國科技大學,02112003,視覺傳達設計系,N 修,B 四技,100,0,42,30 臺北市,2 技職,"['視覺', '傳達', '設計系']"
1046,中國科技大學,02112003,視覺傳達設計系,D 日,C 二技,2,0,0,30 臺北市,2 技職,"['視覺', '傳達', '設計系']"
1046,中國科技大學,02112004,數位多媒體設計系,D 日,B 四技,703,21,176,30 臺北市,2 技職,"['數位', '媒體', '設計系']"
1046,中國科技大學,02112004,數位多媒體設計系,N 修,B 四技,162,0,35,30 臺北市,2 技職,"['數位', '媒體', '設計系']"
1046,中國科技大學,02124005,室內設計系碩士班,D 日,M 碩士,42,0,11,30 臺北市,2 技職,"['室內', '設計系']"
1046,中國科技大學,02124005,室內設計系,D 日,B 四技,850,24,157,30 臺北市,2 技職,"['室內', '設計系']"
1046,中國科技大學,02124005,室內設計系,N 修,B 四技,126,0,29,30 臺北市,2 技職,"['室內', '設計系']"
1046,中國科技大學,02124005,室內設計系,D 日,C 二技,2,0,0,30 臺北市,2 技職,"['室內', '設計系']"
1046,中國科技大學,02124005,室內設計系,N 修,C 二技,90,0,0,30 臺北市,2 技職,"['室內', '設計系']"
1046,中國科技大學,02124005,室內設計科,N 修,2 二專,35,0,25,30 臺北市,2 技職,"['室內', '設計科']"
1046,中國科技大學,02151B01,學士後數位音樂音效學士學位學程,N 修,X 4+X,1,0,0,30 臺北市,2 技職,"['音效', '學士後數位', '音樂', '學士']"
1046,中國科技大學,02191002,互動娛樂設計系,D 日,B 四技,1,0,20,30 臺北市,2 技職,"['互動', '娛樂設', '計系']"
1046,中國科技大學,02199006,影視設計系,D 日,B 四技,502,13,109,30 臺北市,2 技職,"['影視', '設計系']"
1046,中國科技大學,02311001,應用英語系,D 日,B 四技,231,7,80,30 臺北市,2 技職,['英語系']
1046,中國科技大學,04111009,會計系,D 日,B 四技,14,1,12,30 臺北市,2 技職,['會計系']
1046,中國科技大學,04121015,財務金融系,D 日,B 四技,390,12,69,30 臺北市,2 技職,"['財務', '金融系']"
1046,中國科技大學,04121015,財務金融系,N 修,B 四技,0,0,1,30 臺北市,2 技職,"['財務', '金融系']"
1046,中國科技大學,04122016,財政稅務系,D 日,B 四技,11,1,16,30 臺北市,2 技職,['財政稅務系']
1046,中國科技大學,04131010,企業管理系碩士班,D 日,M 碩士,52,0,9,30 臺北市,2 技職,"['管理系', '企業']"
1046,中國科技大學,04131010,企業管理系碩士在職專班,N 職,M 碩士,44,0,18,30 臺北市,2 技職,"['管理系', '企業']"
1046,中國科技大學,04131010,企業管理系,D 日,B 四技,297,15,87,30 臺北市,2 技職,"['管理系', '企業']"
1046,中國科技大學,04131010,企業管理系,N 修,B 四技,80,2,28,30 臺北市,2 技職,"['管理系', '企業']"
1046,中國科技大學,04131010,企業管理系,N 修,C 二技,179,0,23,30 臺北市,2 技職,"['管理系', '企業']"
1046,中國科技大學,04131010,企業管理科,N 修,2 二專,44,0,21,30 臺北市,2 技職,"['企業', '管理科']"
1046,中國科技大學,04132017,行銷與流通管理系,D 日,B 四技,513,19,130,30 臺北市,2 技職,"['管理系', '行銷', '流通']"
1046,中國科技大學,04132017,行銷與流通管理系,N 修,B 四技,75,0,20,30 臺北市,2 技職,"['管理系', '行銷', '流通']"
1046,中國科技大學,04132017,行銷與流通管理系,D 日,C 二技,1,0,0,30 臺北市,2 技職,"['管理系', '行銷', '流通']"
1046,中國科技大學,04132017,行銷與流通管理系,N 修,C 二技,89,0,0,30 臺北市,2 技職,"['管理系', '行銷', '流通']"
1046,中國科技大學,04132017,行銷與流通管理科,N 修,2 二專,56,0,28,30 臺北市,2 技職,"['行銷', '管理科', '流通']"
1046,中國科技大學,04141014,國際商務系,D 日,B 四技,183,12,56,30 臺北市,2 技職,"['國際', '商務系']"
1046,中國科技大學,04141014,國際商務系,N 修,B 四技,73,0,11,30 臺北市,2 技職,"['國際', '商務系']"
1046,中國科技大學,04141014,國際商務系,N 修,C 二技,54,0,0,30 臺北市,2 技職,"['國際', '商務系']"
1046,中國科技大學,04141014,國際商務科,N 修,2 二專,34,0,5,30 臺北市,2 技職,"['國際', '商務科']"
1046,中國科技大學,06131019,資訊管理系,D 日,B 四技,310,16,88,30 臺北市,2 技職,"['管理系', '資訊']"
1046,中國科技大學,06131019,資訊管理系,N 修,B 四技,69,0,12,30 臺北市,2 技職,"['管理系', '資訊']"
1046,中國科技大學,06131019,資訊管理系,N 修,C 二技,82,0,0,30 臺北市,2 技職,"['管理系', '資訊']"
1046,中國科技大學,06131019,資訊管理科,N 修,2 二專,89,0,11,30 臺北市,2 技職,"['資訊', '管理科']"
1046,中國科技大學,06131021,資訊工程系資訊科技應用碩士在職專班,N 職,M 碩士,38,0,6,30 臺北市,2 技職,"['資訊', '工程系', '科技']"
1046,中國科技大學,06131021,資訊工程系,D 日,B 四技,185,11,13,30 臺北市,2 技職,"['資訊', '工程系']"
1046,中國科技大學,06131021,資訊工程系,D 日,C 二技,2,0,0,30 臺北市,2 技職,"['資訊', '工程系']"
1046,中國科技大學,06131021,資訊工程系,N 修,C 二技,77,0,0,30 臺北市,2 技職,"['資訊', '工程系']"
1046,中國科技大學,06131021,資訊工程科,N 修,2 二專,24,0,7,30 臺北市,2 技職,"['資訊', '工程']"
1046,中國科技大學,07311026,建築系碩士班,D 日,M 碩士,45,0,6,30 臺北市,2 技職,['建築系']
1046,中國科技大學,07311026,建築系,D 日,B 四技,393,13,60,30 臺北市,2 技職,['建築系']
1046,中國科技大學,07311026,建築系,N 修,B 四技,93,1,15,30 臺北市,2 技職,['建築系']
1046,中國科技大學,07311026,建築系,N 修,C 二技,110,0,0,30 臺北市,2 技職,['建築系']
1046,中國科技大學,07321030,土木與防災系碩士班,D 日,M 碩士,28,0,7,30 臺北市,2 技職,"['防災系', '土木']"
1046,中國科技大學,07321030,土木與防災系,D 日,B 四技,194,11,64,30 臺北市,2 技職,"['防災系', '土木']"
1046,中國科技大學,07321030,土木與防災系,N 修,B 四技,108,0,14,30 臺北市,2 技職,"['防災系', '土木']"
1046,中國科技大學,10151028,觀光與休閒事業管理系,D 日,B 四技,583,21,156,30 臺北市,2 技職,"['管理系', '觀光', '休閒', '事業']"
1046,中國科技大學,10151028,觀光與休閒事業管理系,N 修,B 四技,229,1,64,30 臺北市,2 技職,"['管理系', '觀光', '休閒', '事業']"
1046,中國科技大學,10151028,觀光與休閒事業管理系,N 修,C 二技,95,0,0,30 臺北市,2 技職,"['管理系', '觀光', '休閒', '事業']"
1046,中國科技大學,10151028,觀光與休閒事業管理科,N 修,2 二專,108,0,45,30 臺北市,2 技職,"['觀光', '休閒', '事業', '管理科']"
1046,中國科技大學,99999Z01,通識及共同科目,D 日,,0,2,0,30 臺北市,2 技職,"['通識', '科目']"
1046,中國科技大學,99999Z03,軍訓教官,D 日,,0,3,0,30 臺北市,2 技職,"['軍訓', '教官']"
1057,德明財經科技大學,02112002,多媒體設計系,D 日,B 四技,450,14,78,30 臺北市,2 技職,"['多媒體', '設計系']"
1057,德明財經科技大學,02112002,多媒體設計系,N 修,B 四技,72,0,30,30 臺北市,2 技職,"['多媒體', '設計系']"
1057,德明財經科技大學,02311001,應用外語系,D 日,B 四技,530,12,60,30 臺北市,2 技職,['語系']
